name,visibility,description,WKT
"пер. Китлод","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Китлод</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3700</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>лед.Кулак - лед.Китлод</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;7'&nbsp;30.43'' N<br />42&deg;&nbsp;56'&nbsp;51.5'' E</td></tr><tr><th>Описаний</th><td>9, в т.ч. 9 технических, 2 с фото</td></tr><tr><th>Номер</th><td>327</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/327'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.94764 43.12512 0)"
"пер. Кич","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Кич</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3784</td></tr><tr><th>Характер склонов</th><td>ск-ос-сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Кичша, р.Кистинка (р.Терек) - р.Шандон (р.Армхи, р.Терек)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;42'&nbsp;39.89'' N<br />44&deg;&nbsp;44'&nbsp;57.98'' E</td></tr><tr><th>Номер</th><td>2339</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2339'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.749438333333 42.711081666667 0)"
"пер. Кичи-Муруджу Северный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Кичи-Муруджу Северный</font></h2></th></tr><tr><th>Другие названия</th><td>Киче-Муруджу Северный</td></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3500</td></tr><tr><th>Характер склонов</th><td>ск</td></tr><tr><th>Соединяет</th><td>р.Кичи-Муруджу - ледн.Даут Юго-Вост., р.Махар</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;16'&nbsp;49.02'' N<br />41&deg;&nbsp;53'&nbsp;35.4'' E</td></tr><tr><th>Описаний</th><td>7, в т.ч. 5 технических, 7 с фото</td></tr><tr><th>Номер</th><td>3547</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3547'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.8931666667 43.28028333330001 0)"
"пер. Кичкидар","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Кичкидар</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>4200</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.З.Юном (р.Куллум-кол) - лед.Чегем (р.Башильаузсу). Между в.Юномкара и Кичкидар. Различают две седловины Кичкидар С. и Ю.</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;13'&nbsp;47.2'' N<br />42&deg;&nbsp;52'&nbsp;59.23'' E</td></tr><tr><th>Описаний</th><td>10, в т.ч. 10 технических, 8 с фото</td></tr><tr><th>Номер</th><td>35</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/35'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.883119444444 43.229777777778 0)"
"пер. Комито Зап.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Комито Зап.</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3705</td></tr><tr><th>Характер склонов</th><td>сн-лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.Комитодах, р.Чешойламуархи (р.Шароаргун) - ЛП р.Хаисхеви (р.Пирикительская Алазани, р.Андийское Койсу)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;32'&nbsp;15.66'' N<br />45&deg;&nbsp;35'&nbsp;15.66'' E</td></tr><tr><th>Номер</th><td>2459</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2459'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.587683333333 42.537683333333 0)"
"пер. Комсомола Украины Вост.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Комсомола Украины Вост.</font></h2></th></tr><tr><th>Другие названия</th><td>Комсомола Украины северный</td></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3940</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>ПП ледн.Гюльчи, р.Измыльцысу (р.Черек Балкарский) - ледн.Рцывашки Зап., р.Рцывашки</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;0'&nbsp;48.42'' N<br />43&deg;&nbsp;23'&nbsp;34.56'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 3 технических, 2 с фото</td></tr><tr><th>Номер</th><td>3850</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3850'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.392933 43.01345 0)"
"пер. Комсомола Украины Зап.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Комсомола Украины Зап.</font></h2></th></tr><tr><th>Другие названия</th><td>Комсомола Украины южный</td></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3800</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>ледн.Гюльчи, р.Измыльцысу (р.Черек Балкарский) - ледн.Рцывашки Зап., р.Рцывашки</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;0'&nbsp;24.9'' N<br />43&deg;&nbsp;23'&nbsp;27.97'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 1 техническое, 1 с фото</td></tr><tr><th>Номер</th><td>3851</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3851'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.391101666667 43.006916666667 0)"
"пер. Кулак","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Кулак</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3750</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>лед.Дзынал - лед.Китлод</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;7'&nbsp;&nbsp;&nbsp;9.7'' N<br />42&deg;&nbsp;54'&nbsp;49.24'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 6 технических, 5 с фото</td></tr><tr><th>Номер</th><td>3706</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3706'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.913677777778 43.119361111111 0)"
"пер. Купол Воолагаты","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Купол Воолагаты</font></h2></th></tr><tr><th>Другие названия</th><td>Купол Вологаты</td></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>4300</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>Караугомское плато - плечо Воологаты - ледн.Гулар (ледн.Караугом), р.Караугом</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;47'&nbsp;59.64'' N<br />43&deg;&nbsp;46'&nbsp;26.87'' E</td></tr><tr><th>Описаний</th><td>11, в т.ч. 11 технических, 8 с фото</td></tr><tr><th>Номер</th><td>3888</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3888'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.77413 42.7999 0)"
"пер. Курсантов","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Курсантов</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3800</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>лед.Квамп - лед. Ю.Шхельдинский</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;9'&nbsp;35.45'' N<br />42&deg;&nbsp;36'&nbsp;&nbsp;&nbsp;4.17'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3683</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3683'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.601157 43.159847 0)"
"пер. Ласхедар","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ласхедар</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3510</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>лед.Башиль - лед.Ласхедар (лед.Твибер)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;9'&nbsp;28.3'' N<br />42&deg;&nbsp;53'&nbsp;18.53'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>322</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/322'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.88848 43.15786 0)"
"пер. Ледовый","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ледовый</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3850</td></tr><tr><th>Характер склонов</th><td>ск-сн-лд</td></tr><tr><th>Соединяет</th><td>р.Шатилисцкали (р.Аргун) - ледн.Вагичу Зап., р.Вагичу (р.Мешехи, р.Аргун)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;42'&nbsp;37.99'' N<br />45&deg;&nbsp;&nbsp;&nbsp;5'&nbsp;&nbsp;&nbsp;0.49'' E</td></tr><tr><th>Номер</th><td>2389</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2389'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.08347000000001 42.710553333333 0)"
"пер. Лико Донченты","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Лико Донченты</font></h2></th></tr><tr><th>Другие названия</th><td>Донченты</td></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3960</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р. Цариутдон - р. Мидаграбиндон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;45'&nbsp;20.75'' N<br />44&deg;&nbsp;19'&nbsp;16.23'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 3 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3994</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3994'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.3211739792 42.75576362779999 0)"
"пер. Лихорский","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Лихорский</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>4000</td></tr><tr><th>Характер склонов</th><td>сн-лд-ос</td></tr><tr><th>Соединяет</th><td>ледн.Тебулосский Сев., р.Маистыхи (р.Аргун) - ледн.Тебулосский Южн., р.Квахидисцкали (р.Пирикительская Алазани, р.Андийское Койсу)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;33'&nbsp;57.23'' N<br />45&deg;&nbsp;19'&nbsp;22.88'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>2432</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2432'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.323021666667 42.565898333333 0)"
"пер. Малыш","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Малыш</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3892</td></tr><tr><th>Характер склонов</th><td>ск-ос-сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Доносский (вост.ветвь), ПП р.Данейламхи (р.Шароаргун) - ЛП р.Харгабахк (р.Хуландойахк, р.Шароаргун)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;30'&nbsp;59.51'' N<br />45&deg;&nbsp;41'&nbsp;43.65'' E</td></tr><tr><th>Номер</th><td>2472</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2472'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.695458333333 42.516531666667 0)"
"пер. Марух Низкий","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Марух Низкий</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3250</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Марух-кая Вост. (ледн.Аксаут Зап.), р.Аксаут - ледн.Марух-кая, р.Марух Южн.</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;20'&nbsp;&nbsp;&nbsp;8.62'' N<br />41&deg;&nbsp;24'&nbsp;33.69'' E</td></tr><tr><th>Номер</th><td>3472</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3472'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.409358333333 43.335727777778 0)"
"пер. Марух Южн","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Марух Южн</font></h2></th></tr><tr><th>Другие названия</th><td>Южномарухский</td></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3500</td></tr><tr><th>Характер склонов</th><td>сн-лд-ск-ос</td></tr><tr><th>Соединяет</th><td>ледн. Марух Южн., ЛП р.Марух Южн. (р.Чхалта)  - ледн.Марух-кая, ЛП р.Марух Южн. (р.Чхалта)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;20'&nbsp;47.7'' N<br />41&deg;&nbsp;24'&nbsp;12.1'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>15485</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15485'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.40336 43.346583333333 0)"
"пер. Минский","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Минский</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3196</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Аманауз, р.Аманауз (р.Псыш, р.Зеленчук Бол.) - р.Аманауз</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;25'&nbsp;&nbsp;&nbsp;3.1'' N<br />41&deg;&nbsp;&nbsp;&nbsp;6'&nbsp;48.08'' E</td></tr><tr><th>Описаний</th><td>2 с фото</td></tr><tr><th>Номер</th><td>10975</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/10975'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.113355555556 43.417527777778 0)"
"пер. МИФИ Зап.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. МИФИ Зап.</font></h2></th></tr><tr><th>Другие названия</th><td>Рынджи</td></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3293</td></tr><tr><th>Характер склонов</th><td>сн-лд-ск-ос</td></tr><tr><th>Соединяет</th><td>р.Рынджи (р.Даут) - р.Кичи-Муруджу</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;18'&nbsp;16.56'' N<br />41&deg;&nbsp;51'&nbsp;48.06'' E</td></tr><tr><th>Номер</th><td>15422</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15422'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.86335 43.3046 0)"
"пер. Мнаиси","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мнаиси</font></h2></th></tr><tr><th>Другие названия</th><td>Мна</td></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>4380</td></tr><tr><th>Характер склонов</th><td>лд</td></tr><tr><th>Соединяет</th><td>лед.Мнаиси - лед.Майли</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;42'&nbsp;14.21'' N<br />44&deg;&nbsp;29'&nbsp;15.98'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 2 с фото</td></tr><tr><th>Номер</th><td>3999</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3999'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.487773 42.703946 0)"
"пер. Мориса Тореза","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мориса Тореза</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3892</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>Вост.ветвь ледн.Суган Сев., р.Псыгансу - Зап.ветвь ледн.Нахашбита, р.Псыгансу</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;59'&nbsp;&nbsp;&nbsp;1.64'' N<br />43&deg;&nbsp;27'&nbsp;27.5'' E</td></tr><tr><th>Описаний</th><td>19, в т.ч. 18 технических, 15 с фото</td></tr><tr><th>Номер</th><td>3854</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3854'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.45764 42.98379 0)"
"пер. Мукал-Мкяра Южный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мукал-Мкяра Южный</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3800</td></tr><tr><th>Характер склонов</th><td>ск-сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Мукал, р.Мукал (р.Кыртык, р.Баксан) - ледн.Мкяра Вост., р.Мкяра (р.Кыртык, р.Баксан)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;19'&nbsp;23.04'' N<br />42&deg;&nbsp;37'&nbsp;17.34'' E</td></tr><tr><th>Описаний</th><td>2 технических,  с фото</td></tr><tr><th>Номер</th><td>15390</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15390'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.621483333333 43.323066666667 0)"
"пер. Мурзук","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мурзук</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3208</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.Индрюкой, р.Кичкинекол Зап. (р.Индрюкой) - р.Андархуа (р.Сакен)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;11'&nbsp;43.94'' N<br />42&deg;&nbsp;&nbsp;&nbsp;3'&nbsp;24.55'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>3571</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3571'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.05682 43.19554 0)"
"пер. Нева","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Нева</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3600</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Чегеткара (р.Азау) - лед.Медвежий (р.Донгузорун) Восточнее в.Чиперазау</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;14'&nbsp;35.63'' N<br />42&deg;&nbsp;27'&nbsp;&nbsp;&nbsp;9.9'' E</td></tr><tr><th>Номер</th><td>3652</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3652'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.45275 43.24323 0)"
"пер. Новичков Верхн.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Новичков Верхн.</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3868</td></tr><tr><th>Характер склонов</th><td>сн-лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.№245е (ледн.Оиш), р.Цаннер (р.Мульхра) - ледн.Нагеб (№251а), р.Цаннер (р.Мульхра)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;2'&nbsp;34.2'' N<br />42&deg;&nbsp;58'&nbsp;&nbsp;&nbsp;1.68'' E</td></tr><tr><th>Номер</th><td>15551</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15551'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.967133 43.042833 0)"
"пер. Новичков Центральный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Новичков Центральный</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3780</td></tr><tr><th>Характер склонов</th><td>сн-лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.№245е (ледн.Оиш), р.Цаннер (р.Мульхра) - ледн.Нагеб (№251а), р.Цаннер (р.Мульхра)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;2'&nbsp;37.62'' N<br />42&deg;&nbsp;57'&nbsp;46.26'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>12599</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/12599'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.96285 43.043783 0)"
"пер. НПИ","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. НПИ</font></h2></th></tr><tr><th>Другие названия</th><td>Новочеркасского политехнического института</td></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>4000</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Бартуй - лед.Центр.Цихварга</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;48'&nbsp;43.74'' N<br />43&deg;&nbsp;37'&nbsp;37.99'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3805</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3805'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.62722 42.81215 0)"
"пер. Олимпийский","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Олимпийский</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>4020</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Киртишо или лед.Бартуй - лед.Фастаг</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;48'&nbsp;33.66'' N<br />43&deg;&nbsp;38'&nbsp;19.97'' E</td></tr><tr><th>Описаний</th><td>7, в т.ч. 7 технических, 4 с фото</td></tr><tr><th>Номер</th><td>3807</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3807'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.63888 42.80935 0)"
"пер. Ортава","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ортава</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3620</td></tr><tr><th>Характер склонов</th><td>сн-лд-ск-ос</td></tr><tr><th>Соединяет</th><td>ледн.Качу, ПП р.Шароаргун - исток р.Хаисхеви (р.Пирикительская Алазани, р.Андийское Койсу)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;32'&nbsp;28.27'' N<br />45&deg;&nbsp;33'&nbsp;31.61'' E</td></tr><tr><th>Номер</th><td>2457</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2457'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.55878 42.541185 0)"
"пер. Плечо Вуллея","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Плечо Вуллея</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>4025</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>массив находится в западном отроге ГКХ, между ледниками Двойной и Шхельдинский</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;9'&nbsp;54.54'' N<br />42&deg;&nbsp;40'&nbsp;40.12'' E</td></tr><tr><th>Описаний</th><td>3 технических,  с фото</td></tr><tr><th>Номер</th><td>14639</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14639'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.67781 43.16515 0)"
"пер. Плечо Орелю","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Плечо Орелю</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3960</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>верховье долины реки Тютюсу с левым истоком р. Джайлык-
су (р.Башильаузсу)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;16'&nbsp;&nbsp;&nbsp;4.25'' N<br />42&deg;&nbsp;55'&nbsp;30.71'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>15483</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15483'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.925197222222 43.267847222222 0)"
"пер. Плечо Фытнаргина","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Плечо Фытнаргина</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3878</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>с западной ветви ледника Фытнаргин (река Карасу, Черек-Балкарский) на ледник Фытнаргин западный (ледники Айлама, Дыхсу).</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;56'&nbsp;37.56'' N<br />43&deg;&nbsp;14'&nbsp;35.28'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>14734</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14734'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.243133333333 42.943766666667 0)"
