name,visibility,description,WKT
"пер. Нагеб","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Нагеб</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3660</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.Нагеб, р.Цаннер (р.Мульхра) - р.Адишчала (р.Ингури)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;1'&nbsp;27.71'' N<br />42&deg;&nbsp;58'&nbsp;&nbsp;&nbsp;1.08'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 5 технических, 4 с фото</td></tr><tr><th>Номер</th><td>3741</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3741'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.966966666667 43.02436388888901 0)"
"пер. Нагеб-2","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Нагеб-2</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3900</td></tr><tr><th>Характер склонов</th><td>сн-лд-ос</td></tr><tr><th>Соединяет</th><td>ледн.Нагеб, р.Цаннер (р.Мульхра) - р.Адишчала (р.Ингури)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;1'&nbsp;25.62'' N<br />42&deg;&nbsp;58'&nbsp;33.06'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>10756</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/10756'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.97585 43.023783333333 0)"
"пер. Нади Рушевой Сев.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Нади Рушевой Сев.</font></h2></th></tr><tr><th>Другие названия</th><td>Ягодка</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3769</td></tr><tr><th>Характер склонов</th><td>ск-сн-лд</td></tr><tr><th>Соединяет</th><td>р.Кистинка (р.Терек) - р.Шандон (р.Армхи, р.Терек)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;38'&nbsp;46.84'' N<br />44&deg;&nbsp;45'&nbsp;53.98'' E</td></tr><tr><th>Описаний</th><td>1 с фото</td></tr><tr><th>Номер</th><td>2343</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2343'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.764995 42.646345 0)"
"пер. Надозерный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Надозерный</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3400</td></tr><tr><th>Характер склонов</th><td>ск</td></tr><tr><th>Соединяет</th><td>р.Даут - оз.Уллу-Кель, р.Кичкинекол (р.Учкулан)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;19'&nbsp;26.28'' N<br />41&deg;&nbsp;55'&nbsp;15.46'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 4 технических, 3 с фото</td></tr><tr><th>Номер</th><td>74</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/74'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.920961111111 43.323966666667 0)"
"пер. Накра-щель","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Накра-щель</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3700</td></tr><tr><th>Характер склонов</th><td>сн-ск</td></tr><tr><th>Соединяет</th><td>лед.Ледешт (р.Накра) - лед.С.Квиш (р.Долра). Вблизи в.Накратау</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;11'&nbsp;19.84'' N<br />42&deg;&nbsp;29'&nbsp;26.88'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>3665</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3665'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.49080061111101 43.1888435 0)"
"пер. Нахсви","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Нахсви</font></h2></th></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>3250</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р. Терек - р. Цоцолтадон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;36'&nbsp;51.68'' N<br />44&deg;&nbsp;15'&nbsp;57.69'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>4069</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4069'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.26602570469999 42.6143543772 0)"
"пер. Невский","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Невский</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3500</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>сев.исток р.Джалпакол - р.Мурсалы</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;18'&nbsp;10.1'' N<br />42&deg;&nbsp;&nbsp;&nbsp;6'&nbsp;20.38'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>15065</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15065'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.105661111111 43.302805555556 0)"
"пер. Нислия","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Нислия</font></h2></th></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>3870</td></tr><tr><th>Характер склонов</th><td>сн-лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.Черо, р.Черосцкали (р.Андийское Койсу) - ледн.Нислия, р.Гакко (р.Андийское Койсу)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;28'&nbsp;34.65'' N<br />45&deg;&nbsp;46'&nbsp;35.13'' E</td></tr><tr><th>Номер</th><td>2491</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2491'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.776425 42.476291666667 0)"
"пер. Ноги Сулахат","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ноги Сулахат</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3215</td></tr><tr><th>Характер склонов</th><td>сн-ск</td></tr><tr><th>Соединяет</th><td>р. Алибек - лед.Сулахат</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;18'&nbsp;44.57'' N<br />41&deg;&nbsp;31'&nbsp;17.22'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 1 техническое, 2 с фото</td></tr><tr><th>Номер</th><td>12339</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/12339'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.52145 43.31238 0)"
"пер. Нуккура В.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Нуккура В.</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3520</td></tr><tr><th>Характер склонов</th><td>сн-ск</td></tr><tr><th>Соединяет</th><td>р.Дюльтычай - р.Нуккура</td></tr><tr><th>Координаты WGS84</th><td>41&deg;&nbsp;56'&nbsp;21.16'' N<br />46&deg;&nbsp;56'&nbsp;43.33'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>2695</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2695'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (46.94537 41.93921 0)"
"пер. Нюрмиш","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Нюрмиш</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3600</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>лед.Мурквам (р.Местиачала) - лед.Зер (лед.Твибер)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;6'&nbsp;18.12'' N<br />42&deg;&nbsp;48'&nbsp;41.4'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3703</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3703'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.8115 43.105033333333 0)"
"пер. Обходной","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Обходной</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3770</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>Зап. ветвь Караугомского плато - Ц. ветвь Караугомского плато. Обход начала Караугомского ледопада через окончание С. отрога пика Бокос.</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;46'&nbsp;39.9'' N<br />43&deg;&nbsp;44'&nbsp;31.49'' E</td></tr><tr><th>Описаний</th><td>3 технических,  с фото</td></tr><tr><th>Номер</th><td>13215</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13215'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.74208 42.77775 0)"
"пер. Обходной-2","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Обходной-2</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>2442</td></tr><tr><th>Характер склонов</th><td>ск-тр</td></tr><tr><th>Соединяет</th><td>р.Тютюнсу (р.Черек Балкарский) - ЛП р.Тютюнсу (р.Черек Балкарский)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;2'&nbsp;14.65'' N<br />43&deg;&nbsp;18'&nbsp;20.84'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>15003</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15003'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.305788888889 43.037402777778 0)"
"пер. Одесса","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Одесса</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>4150</td></tr><tr><th>Характер склонов</th><td>сн-лд-ск</td></tr><tr><th>Соединяет</th><td>сев.-вост.исток ледн.Кундюм-Мижирги, р.Мижирги (р.Черек Безенгийский) - вост.исток ледн.Кундюм-Мижирги, р.Мижирги (р.Черек Безенгийский)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;3'&nbsp;48.1'' N<br />43&deg;&nbsp;12'&nbsp;32.12'' E</td></tr><tr><th>Номер</th><td>97</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/97'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.208923 43.06336 0)"
"пер. Оксана","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Оксана</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3516</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>ледн.Хазны, р.Хазныдон - ЛП ледн.Хазны, р.Хазныдон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;58'&nbsp;27.37'' N<br />43&deg;&nbsp;31'&nbsp;30.83'' E</td></tr><tr><th>Описаний</th><td>2 технических,  с фото</td></tr><tr><th>Номер</th><td>14778</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14778'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.52523 42.97427 0)"
"пер. Орцвери","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Орцвери</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3950</td></tr><tr><th>Характер склонов</th><td>сн</td></tr><tr><th>Соединяет</th><td>лед.Гергетский - р.Мнаисидон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;40'&nbsp;33.91'' N<br />44&deg;&nbsp;30'&nbsp;13.22'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 1 с фото</td></tr><tr><th>Номер</th><td>4003</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4003'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.503672222222 42.676086111111 0)"
"пер. Перестежки","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Перестежки</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>2585</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>в С-В отроге в. Загедан. Между Загеданскими озерами</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;41'&nbsp;35.1'' N<br />40&deg;&nbsp;55'&nbsp;32.8'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>14971</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14971'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.925777777778 43.693083333333 0)"
"пер. Пещерный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Пещерный</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3111</td></tr><tr><th>Характер склонов</th><td>ск-лед-ос</td></tr><tr><th>Соединяет</th><td>р.Бурная (р.Бол.Лаба) - р.Аманауз (р.Псыш)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;26'&nbsp;38.94'' N<br />41&deg;&nbsp;&nbsp;&nbsp;7'&nbsp;22.62'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 1 техническое, 2 с фото</td></tr><tr><th>Номер</th><td>11019</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/11019'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.12295 43.44415 0)"
"пер. Пирамида","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Пирамида</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3430</td></tr><tr><th>Характер склонов</th><td>сн-ск</td></tr><tr><th>Соединяет</th><td>ледн.Ак-Тебе Сев., р.Ак-Тебе - ледн.Пирамида, р.Мырды</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;14'&nbsp;&nbsp;&nbsp;4.85'' N<br />42&deg;&nbsp;&nbsp;&nbsp;5'&nbsp;49.34'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 5 технических, 4 с фото</td></tr><tr><th>Номер</th><td>3597</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3597'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.09704 43.23468 0)"
"пер. Плевако","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Плевако</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3391</td></tr><tr><th>Характер склонов</th><td>сн.-ск.</td></tr><tr><th>Соединяет</th><td>р.Черенкол (р.Гаралыкол, р.Узункол) - р.Мурсалы (р.Гаралыкол, р.Узункол)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;18'&nbsp;22.24'' N<br />42&deg;&nbsp;&nbsp;&nbsp;6'&nbsp;58.63'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 6 технических, 2 с фото</td></tr><tr><th>Номер</th><td>6466</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/6466'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.116286111111 43.306177777778 0)"
"пер. Подарок","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Подарок</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3500</td></tr><tr><th>Характер склонов</th><td>сн</td></tr><tr><th>Соединяет</th><td>ледн.Чунгур-Джар, р.Чунгур-Джар (р.Чиринкол) - ледн.северо-западнее ледн.Талычхан, р.Талычхан (р.Чиринкол)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;13'&nbsp;50.56'' N<br />42&deg;&nbsp;14'&nbsp;54.78'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 1 техническое, 2 с фото</td></tr><tr><th>Номер</th><td>3600</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3600'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.24855 43.23071 0)"
"пер. Подарок","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Подарок</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3682</td></tr><tr><th>Характер склонов</th><td>лд-ос</td></tr><tr><th>Соединяет</th><td>ледн.Халде (Зарешо-Халде) (вост.ветвь) - р.Ингури</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;58'&nbsp;52.15'' N<br />43&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;14.07'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 5 технических, 4 с фото</td></tr><tr><th>Номер</th><td>3749</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3749'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.070575 42.981152777778 0)"
"пер. Пяти","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Пяти</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3750</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;42'&nbsp;&nbsp;&nbsp;6.93'' N<br />44&deg;&nbsp;17'&nbsp;31.44'' E</td></tr><tr><th>Номер</th><td>8614</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/8614'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.2920672564 42.7019241378 0)"
"пер. Ребро Сивераута","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ребро Сивераута</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3600</td></tr><tr><th>Характер склонов</th><td>ос-ск-сн</td></tr><tr><th>Соединяет</th><td>р.Дзамараш - р.Сивераут</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;41'&nbsp;46.49'' N<br />44&deg;&nbsp;16'&nbsp;32.84'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 3 технических, 1 с фото</td></tr><tr><th>Номер</th><td>4008</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4008'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.2757877494 42.6962465097 0)"
"пер. Реси В.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Реси В.</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3540</td></tr><tr><th>Характер склонов</th><td>лд-ос</td></tr><tr><th>Соединяет</th><td>лед.Мидаграбин - р.Ресикомдон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;43'&nbsp;&nbsp;&nbsp;7.53'' N<br />44&deg;&nbsp;20'&nbsp;&nbsp;&nbsp;5.26'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 1 с фото</td></tr><tr><th>Номер</th><td>4009</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4009'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.33479446579999 42.7187570939 0)"
"пер. Реси Высокий","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Реси Высокий</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3740</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;43'&nbsp;&nbsp;&nbsp;9.7'' N<br />44&deg;&nbsp;18'&nbsp;34.74'' E</td></tr><tr><th>Номер</th><td>8615</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/8615'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.3096497561 42.7193617861 0)"
"пер. Реси Новый","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Реси Новый</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3600</td></tr><tr><th>Характер склонов</th><td>ос-сн-ск</td></tr><tr><th>Соединяет</th><td>р.Дзамараш - р.Сивераут</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;42'&nbsp;&nbsp;&nbsp;1.08'' N<br />44&deg;&nbsp;17'&nbsp;51.37'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 3 технических, 1 с фото</td></tr><tr><th>Номер</th><td>4011</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4011'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.2976021639 42.7003005283 0)"
"пер. Реси С.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Реси С.</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3500</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>лед.Мидаграбин - р.Ресикомдон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;43'&nbsp;15.37'' N<br />44&deg;&nbsp;19'&nbsp;15.14'' E</td></tr><tr><th>Описаний</th><td>2 технических</td></tr><tr><th>Номер</th><td>4012</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4012'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.32087326889999 42.7209358686 0)"
"пер. Реси-Теп","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Реси-Теп</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3657</td></tr><tr><th>Характер склонов</th><td>ос-лд</td></tr><tr><th>Соединяет</th><td>р.Тепдон - р.Ресикомдон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;42'&nbsp;&nbsp;&nbsp;5.26'' N<br />44&deg;&nbsp;20'&nbsp;25.78'' E</td></tr><tr><th>Описаний</th><td>3 технических</td></tr><tr><th>Номер</th><td>4014</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4014'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.3404957242 42.7014597286 0)"
"пер. Ритенок","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ритенок</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3500</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>лед.Мукал (р.Мукал) - р.Кубасанты. В юго-западном плече в.3752</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;19'&nbsp;13.25'' N<br />42&deg;&nbsp;38'&nbsp;&nbsp;&nbsp;4.43'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 5 технических, 4 с фото</td></tr><tr><th>Номер</th><td>53</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/53'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.63456512859999 43.3203474961 0)"
"пер. Родина","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Родина</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3870</td></tr><tr><th>Характер склонов</th><td>ск-сн</td></tr><tr><th>Соединяет</th><td>лед.Юсеньги (р.Юсеньги) - лед.Ахсу (лед.Шхельды)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;10'&nbsp;34.08'' N<br />42&deg;&nbsp;35'&nbsp;38.58'' E</td></tr><tr><th>Описаний</th><td>12, в т.ч. 12 технических, 8 с фото</td></tr><tr><th>Номер</th><td>3675</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3675'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.59405 43.176133333333 0)"
"пер. Родина (С., Центр., Ю.)","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Родина (С., Центр., Ю.)</font></h2></th></tr><tr><th>Другие названия</th><td>Родина В, Родина З.</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>4000</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед. З.Кайсар - р. Цейдон. Несколько седловин.</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;48'&nbsp;20.3'' N<br />43&deg;&nbsp;50'&nbsp;57.26'' E</td></tr><tr><th>Описаний</th><td>15, в т.ч. 14 технических, 8 с фото</td></tr><tr><th>Номер</th><td>3921</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3921'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.84924 42.80564 0)"
"пер. Российских Офицеров","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Российских Офицеров</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3819</td></tr><tr><th>Характер склонов</th><td>лд-ос</td></tr><tr><th>Соединяет</th><td>лед.Мукал (р.Мукал, р.Кыртык) - р.Ирикчат. Между п.Советский воин (4011) и п.Кезгенбаши.</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;18'&nbsp;56.31'' N<br />42&deg;&nbsp;37'&nbsp;26.16'' E</td></tr><tr><th>Описаний</th><td>13, в т.ч. 13 технических, 9 с фото</td></tr><tr><th>Номер</th><td>52</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/52'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.62393210089999 43.3156423611 0)"
