name,visibility,description,WKT
"пер. Проход","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Проход</font></h2></th></tr><tr><th>Категория сложности</th><td>3А*</td></tr><tr><th>Высота</th><td>4100</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.Нуам-Куан Сев.(ледн.Дыхсу (Дых-Котю-Бугой)) - ледн.Нуам-Куан Южн., р.Ингури</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;58'&nbsp;19.02'' N<br />43&deg;&nbsp;&nbsp;&nbsp;8'&nbsp;31.42'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>529</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/529'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.14206 42.97195 0)"
"пер. Савицкой Светланы","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Савицкой Светланы</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>3200</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.Аксаут, р.Аксаут - ледн.Джалаучат, р.Джалаучат (р.Аксаут)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;18'&nbsp;54.51'' N<br />41&deg;&nbsp;27'&nbsp;44.39'' E</td></tr><tr><th>Описаний</th><td>1 с фото</td></tr><tr><th>Номер</th><td>3513</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3513'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.46233 43.315141666667 0)"
"пер. Салынан","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Салынан</font></h2></th></tr><tr><th>Категория сложности</th><td>3А*</td></tr><tr><th>Высота</th><td>4150</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>лед. Шаурту - лед.Салы-нанчиран (лед.Безенги)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;5'&nbsp;35.12'' N<br />43&deg;&nbsp;&nbsp;&nbsp;3'&nbsp;30.17'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 2 технических, 2 с фото</td></tr><tr><th>Номер</th><td>346</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/346'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.05838 43.09309 0)"
"пер. Санкт-Петербург","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Санкт-Петербург</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>4150</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед. Нахашбита (р. Псыгансу) - лед. Ю. Нахашбита (р. Урух). Восточнее пер. Доппах.</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;57'&nbsp;40.75'' N<br />43&deg;&nbsp;29'&nbsp;35.27'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>13212</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13212'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.49313 42.96132 0)"
"пер. Саповнело","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Саповнело</font></h2></th></tr><tr><th>Другие названия</th><td>Саповнелло</td></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>4050</td></tr><tr><th>Характер склонов</th><td>лд</td></tr><tr><th>Соединяет</th><td>лед.С.Нуамкуан (лед.Дых-су) - лед.Ю.Нуамкуан</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;58'&nbsp;42.06'' N<br />43&deg;&nbsp;&nbsp;&nbsp;8'&nbsp;12.55'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 3 с фото</td></tr><tr><th>Номер</th><td>528</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/528'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.13682 42.97835 0)"
"пер. Светгар","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Светгар</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>3830</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Асмаши (лед.Твибер) -лед.Светгар(лед.Лекзыр) Между в. Светгар В. и в.Лекзыр С.</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;8'&nbsp;&nbsp;&nbsp;8.57'' N<br />42&deg;&nbsp;50'&nbsp;&nbsp;&nbsp;9.73'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>3702</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3702'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.83603611111101 43.135713888889 0)"
"пер. Седло Кавказа","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Седло Кавказа</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>4050</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Бжедух - лед.Двойной</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;10'&nbsp;23.57'' N<br />42&deg;&nbsp;40'&nbsp;38.62'' E</td></tr><tr><th>Описаний</th><td>3 технических,  с фото</td></tr><tr><th>Номер</th><td>3690</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3690'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.677394444444 43.173213888889 0)"
"пер. Седло Сугана","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Седло Сугана</font></h2></th></tr><tr><th>Другие названия</th><td>Суган 2-й</td></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>4350</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед. Доппах (р. Урух) - лед. Нахашбита (р. Псыгансу). Между в. Суганбаши и Малый Суган.</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;58'&nbsp;12.54'' N<br />43&deg;&nbsp;27'&nbsp;18.32'' E</td></tr><tr><th>Номер</th><td>13213</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13213'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.45509 42.97015 0)"
"пер. Сонмез","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Сонмез</font></h2></th></tr><tr><th>Другие названия</th><td>S&#246;nmez</td></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>3710</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>ущ. Каврун – льод. Кренек (оз. Дениз)</td></tr><tr><th>Координаты WGS84</th><td>40&deg;&nbsp;49'&nbsp;42.11'' N<br />41&deg;&nbsp;&nbsp;&nbsp;8'&nbsp;46.44'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>13655</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13655'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.146233055556 40.828363888889 0)"
"пер. Софруджу Юж.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Софруджу Юж.</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>3283</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>ледн. Джесарский *Суфруджу Юж.) - южный цирк пер.Аманауз</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;13'&nbsp;38.57'' N<br />41&deg;&nbsp;34'&nbsp;45.49'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>15063</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15063'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.579302777778 43.227380555556 0)"
"пер. Суатиси","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Суатиси</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>4143</td></tr><tr><th>Характер склонов</th><td>лд</td></tr><tr><th>Соединяет</th><td>лед.Мидаграбин - лед.Суатиси</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;42'&nbsp;31.96'' N<br />44&deg;&nbsp;24'&nbsp;&nbsp;&nbsp;6.19'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 1 с фото</td></tr><tr><th>Номер</th><td>4017</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4017'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.40171972029999 42.7088787308 0)"
"пер. Суворова","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Суворова</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>4014</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;14'&nbsp;41.3'' N<br />42&deg;&nbsp;52'&nbsp;33.68'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 3 технических, 2 с фото</td></tr><tr><th>Номер</th><td>7977</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/7977'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.8760227209 43.2448062056 0)"
"пер. Суган","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Суган</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>4067</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>ледн.Доппах, р.Орсдон (р.Урух) - ледн.Нахашбита, р.Псыган-су</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;57'&nbsp;56'' N<br />43&deg;&nbsp;27'&nbsp;36'' E</td></tr><tr><th>Описаний</th><td>11, в т.ч. 10 технических, 8 с фото</td></tr><tr><th>Номер</th><td>3867</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3867'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.46 42.965555555556 0)"
"пер. Сулаган","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Сулаган</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>3370</td></tr><tr><th>Характер склонов</th><td>ск-сн</td></tr><tr><th>Соединяет</th><td>дол.Кокорот (лев.исток р.Аджиман) - дол. Аккапиз (пр.исток р.Аджиман)</td></tr><tr><th>Координаты WGS84</th><td>37&deg;&nbsp;44'&nbsp;48.6'' N<br />35&deg;&nbsp;12'&nbsp;11.1'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>13720</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13720'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (35.203083 37.746833 0)"
"пер. Тимухина","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Тимухина</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>2900</td></tr><tr><th>Характер склонов</th><td>лд-ск-ос</td></tr><tr><th>Соединяет</th><td>ледн.Холодный, р.Холодная (р.Уруштен) - р.Пслух (р.Мзымта)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;43'&nbsp;36.63'' N<br />40&deg;&nbsp;25'&nbsp;23.72'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3314</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3314'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.4232549513 43.72684127220001 0)"
"пер. Тихтенген В.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Тихтенген В.</font></h2></th></tr><tr><th>Другие названия</th><td>Тихтинген В., ОПИ</td></tr><tr><th>Категория сложности</th><td>3А*</td></tr><tr><th>Высота</th><td>3900</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>лед.Шаурту - лед.Цаннер</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;6'&nbsp;&nbsp;&nbsp;7.16'' N<br />43&deg;&nbsp;&nbsp;&nbsp;1'&nbsp;14.66'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 1 техническое, 1 с фото</td></tr><tr><th>Номер</th><td>3682</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3682'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.02074 43.10199 0)"
"пер. Тихтенген З.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Тихтенген З.</font></h2></th></tr><tr><th>Другие названия</th><td>Тихтинген З. , Димитрова</td></tr><tr><th>Категория сложности</th><td>3А*</td></tr><tr><th>Высота</th><td>4000</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>лед.Кулак - лед.Китлод</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;7'&nbsp;27.44'' N<br />42&deg;&nbsp;58'&nbsp;&nbsp;&nbsp;2.5'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 1 техническое, 1 с фото</td></tr><tr><th>Номер</th><td>3681</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3681'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.96736 43.12429 0)"
"пер. Тот","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Тот</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>3800</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Тот (лед.Твибер) - В.ветвь лед.Лекзыр</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;8'&nbsp;32.57'' N<br />42&deg;&nbsp;50'&nbsp;56.57'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3699</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3699'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.849047222222 43.142380555556 0)"
"пер. Труд","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Труд</font></h2></th></tr><tr><th>Категория сложности</th><td>3А*</td></tr><tr><th>Высота</th><td>4180</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>лед.Уллуауз - лед.Герты</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;3'&nbsp;14.04'' N<br />43&deg;&nbsp;15'&nbsp;&nbsp;&nbsp;2.16'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>3722</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3722'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.2506 43.0539 0)"
"пер. Туго","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Туго</font></h2></th></tr><tr><th>Категория сложности</th><td>3А*</td></tr><tr><th>Высота</th><td>3976</td></tr><tr><th>Характер склонов</th><td>сн-лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.Тебулосский Сев., р.Маистыхи (р.Аргун) - ЛП р.Тюалой (р.Кериго, р.Аргун)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;34'&nbsp;55.71'' N<br />45&deg;&nbsp;20'&nbsp;57.9'' E</td></tr><tr><th>Номер</th><td>2445</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2445'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.349416666667 42.582141666667 0)"
"пер. Уларг","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Уларг</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>3970</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>ледн.Сонгути, р.Сонгутидон - ледн.Уилпатинский, р.Уилпатинка (р.Цейдон)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;47'&nbsp;16.37'' N<br />43&deg;&nbsp;49'&nbsp;27.62'' E</td></tr><tr><th>Описаний</th><td>2 технических</td></tr><tr><th>Номер</th><td>3930</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3930'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.82434 42.78788 0)"
"пер. Утюг","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Утюг</font></h2></th></tr><tr><th>Категория сложности</th><td>3А*</td></tr><tr><th>Высота</th><td>4380</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Уллуауз Сев. (ледн.№443), р.Мижирги (р.Черек Безенгийский) - сев.исток ледн.Кундюм-Мижирги, р.Мижирги (р.Черек Безенгийский)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;17.28'' N<br />43&deg;&nbsp;11'&nbsp;58.27'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>6459</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/6459'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.199519 43.071467 0)"
"пер. Ушбинский","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ушбинский</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>4100</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Шхельды - лед.Уш-бинский (р.Долра)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;8'&nbsp;14.86'' N<br />42&deg;&nbsp;39'&nbsp;59.94'' E</td></tr><tr><th>Описаний</th><td>2 технических</td></tr><tr><th>Номер</th><td>305</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/305'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.66665 43.13746 0)"
"пер. Фестивальный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Фестивальный</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>4344</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>Караугомское плато - ледн.Цей Сев. (ледн.Цей), р.Цейдон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;45'&nbsp;54'' N<br />43&deg;&nbsp;47'&nbsp;12'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 3 технических, 2 с фото</td></tr><tr><th>Номер</th><td>7157</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/7157'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.7866666667 42.765 0)"
"пер. Хетагурова","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хетагурова</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>4014</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>лед.В.Архон - лед.В.Тепли</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;44'&nbsp;24.93'' N<br />44&deg;&nbsp;&nbsp;&nbsp;8'&nbsp;42.74'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 5 технических, 2 с фото</td></tr><tr><th>Номер</th><td>3974</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3974'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.1452047536 42.7402585111 0)"
"пер. Хецквара","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хецквара</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>3200</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.Чотча, р.Чотча - р.Хецквара</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;12'&nbsp;32.82'' N<br />41&deg;&nbsp;47'&nbsp;38.74'' E</td></tr><tr><th>Номер</th><td>3498</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3498'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.794094444444 43.209116666667 0)"
"пер. Хибины Ложн.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хибины Ложн.</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>3500</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;23'&nbsp;39.57'' N<br />42&deg;&nbsp;43'&nbsp;18.09'' E</td></tr><tr><th>Номер</th><td>7574</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/7574'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.7216908873 43.3943262279 0)"
"пер. Центр 905","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Центр 905</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>3800</td></tr><tr><th>Характер склонов</th><td>ск-сн-лд</td></tr><tr><th>Соединяет</th><td>р.Ковгра (р.Асса) - ледн.Махис, р.Чурочочдоохи (р.Асса)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;41'&nbsp;32.94'' N<br />45&deg;&nbsp;&nbsp;&nbsp;2'&nbsp;27.23'' E</td></tr><tr><th>Номер</th><td>2375</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2375'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.040898333333 42.692483333333 0)"
"пер. Цители С.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Цители С.</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>3900</td></tr><tr><th>Характер склонов</th><td>лд</td></tr><tr><th>Соединяет</th><td>лед.Ю. Танацете - лед.Цители</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;52'&nbsp;29.06'' N<br />43&deg;&nbsp;29'&nbsp;32.24'' E</td></tr><tr><th>Описаний</th><td>3 технических</td></tr><tr><th>Номер</th><td>3817</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3817'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.49229 42.87474 0)"
"пер. Чат","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чат</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>3860</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Ю.Чат (лед.Кулак) - лед.С.Чат (р.Башильаузсу)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;9'&nbsp;33.55'' N<br />42&deg;&nbsp;56'&nbsp;13.09'' E</td></tr><tr><th>Описаний</th><td>17, в т.ч. 16 технических, 9 с фото</td></tr><tr><th>Номер</th><td>334</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/334'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.93697 43.15932 0)"
"пер. Чач","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чач</font></h2></th></tr><tr><th>Другие названия</th><td>Чачский</td></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>3700</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>р.Хауридон - р.Амалидон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;45'&nbsp;11.44'' N<br />44&deg;&nbsp;31'&nbsp;46.96'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 3 технических, 1 с фото</td></tr><tr><th>Номер</th><td>4027</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4027'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.5297119633 42.7531783125 0)"
"пер. Чач Восточный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чач Восточный</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>3818</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;45'&nbsp;22.42'' N<br />44&deg;&nbsp;32'&nbsp;17.8'' E</td></tr><tr><th>Номер</th><td>8708</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/8708'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.5382778147 42.7562271231 0)"
"пер. Чач Западный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чач Западный</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>3763</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;45'&nbsp;13.92'' N<br />44&deg;&nbsp;31'&nbsp;32.24'' E</td></tr><tr><th>Номер</th><td>8707</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/8707'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.5256211886 42.75386769439999 0)"
"пер. Четырех Восточный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Четырех Восточный</font></h2></th></tr><tr><th>Категория сложности</th><td>3А</td></tr><tr><th>Высота</th><td>4100</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Уларг Верхн., р.Сонгутидон (р.Айгамугодон) - ледн.Четырех, р.Уилпатинка (р.Цейдон)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;47'&nbsp;38.54'' N<br />43&deg;&nbsp;50'&nbsp;&nbsp;&nbsp;6.47'' E</td></tr><tr><th>Номер</th><td>16119</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/16119'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.83513 42.79404 0)"
