name,visibility,description,WKT
"пер. Кючюк Овит","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Кючюк Овит</font></h2></th></tr><tr><th>Другие названия</th><td>Ovit</td></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3330</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>ущ. Аксу – ущ. Кючюк Овит</td></tr><tr><th>Координаты WGS84</th><td>40&deg;&nbsp;38'&nbsp;48.19'' N<br />40&deg;&nbsp;51'&nbsp;19.08'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>13518</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13518'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.8553 40.64672 0)"
"пер. Кяфар-Речепста","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Кяфар-Речепста</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б*</td></tr><tr><th>Высота</th><td>2950</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р. Кяфар - р. Речепста (р. Архыз)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;35'&nbsp;55.86'' N<br />41&deg;&nbsp;&nbsp;&nbsp;8'&nbsp;&nbsp;&nbsp;4.31'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 4 технических, 5 с фото</td></tr><tr><th>Номер</th><td>10962</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/10962'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.13453 43.59885 0)"
"пер. Лаказани","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Лаказани</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3447</td></tr><tr><th>Характер склонов</th><td>сн-ск-ос</td></tr><tr><th>Соединяет</th><td>р.Дюльтычай - р.Можай, р.Казикумухское Койсу</td></tr><tr><th>Координаты WGS84</th><td>41&deg;&nbsp;55'&nbsp;37.6'' N<br />46&deg;&nbsp;58'&nbsp;34.64'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>2697</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2697'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (46.97629 41.92711 0)"
"пер. Лале","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Лале</font></h2></th></tr><tr><th>Другие названия</th><td>Lale</td></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3258</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>ущ. Кючюк Булут – ущ. Кемерли</td></tr><tr><th>Координаты WGS84</th><td>40&deg;&nbsp;56'&nbsp;&nbsp;&nbsp;6.27'' N<br />41&deg;&nbsp;13'&nbsp;37.21'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>13662</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13662'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.227003 40.935075 0)"
"пер. Ленинградец","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ленинградец</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3446</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>р.Мурсалы - р.Кетмала (р.Джалпакол, р.Гондарай, р.Учкулан)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;19'&nbsp;&nbsp;&nbsp;7'' N<br />42&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;40.12'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 3 технических, 4 с фото</td></tr><tr><th>Номер</th><td>6465</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/6465'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.07781 43.31861 0)"
"пер. Леракт","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Леракт</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3629</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>р.Шиносхеви (р.Сносцкали, р.Терек) - р.Кистинка (р.Терек)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;38'&nbsp;17.98'' N<br />44&deg;&nbsp;43'&nbsp;&nbsp;&nbsp;4.35'' E</td></tr><tr><th>Номер</th><td>2330</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2330'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.717875 42.638326666667 0)"
"пер. Либлер-Демиркапы","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Либлер-Демиркапы</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3257</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>ущ. Пишенкая – ущ. Демиркапы</td></tr><tr><th>Координаты WGS84</th><td>40&deg;&nbsp;57'&nbsp;30.07'' N<br />41&deg;&nbsp;14'&nbsp;33.68'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>13681</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13681'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.242689 40.958353 0)"
"пер. Локомотив","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Локомотив</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б*</td></tr><tr><th>Высота</th><td>3350</td></tr><tr><th>Характер склонов</th><td>ск</td></tr><tr><th>Соединяет</th><td>р.Рынджи (р.Даут) - р.Уллу-Муруджу</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;19'&nbsp;17.93'' N<br />41&deg;&nbsp;50'&nbsp;14.93'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 3 технических, 5 с фото</td></tr><tr><th>Номер</th><td>5401</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/5401'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.837480555556 43.321647222222 0)"
"пер. Локомотивцев","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Локомотивцев</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3200</td></tr><tr><th>Характер склонов</th><td>ос-сн</td></tr><tr><th>Соединяет</th><td>ур.Джугутурлючат (р.Даут) - р.Кичкинекол (р.Учкулан). Севернее в.Рынджи-Аге</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;20'&nbsp;&nbsp;&nbsp;7.02'' N<br />41&deg;&nbsp;56'&nbsp;&nbsp;&nbsp;2.46'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 4 технических, 4 с фото</td></tr><tr><th>Номер</th><td>3541</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3541'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.934017 43.335283 0)"
"пер. Лорут Зап.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Лорут Зап.</font></h2></th></tr><tr><th>Другие названия</th><td>Лидут Западный, N22</td></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3305</td></tr><tr><th>Характер склонов</th><td>сн</td></tr><tr><th>Соединяет</th><td>дол.Эмли (Мур) - ур.Чильолугу</td></tr><tr><th>Координаты WGS84</th><td>37&deg;&nbsp;43'&nbsp;28.2'' N<br />35&deg;&nbsp;&nbsp;&nbsp;7'&nbsp;&nbsp;&nbsp;1.8'' E</td></tr><tr><th>Описаний</th><td>8, в т.ч. 7 технических, 6 с фото</td></tr><tr><th>Номер</th><td>6504</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/6504'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (35.117167 37.7245 0)"
"пер. Лья-Цми С.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Лья-Цми С.</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3300</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;43'&nbsp;23.62'' N<br />44&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;37.32'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>8691</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/8691'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.0770330475 42.7232284 0)"
"пер. Магана","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Магана</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>2950</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Наур (р.Псыш, р.Зеленчук Бол.) - р.Псыш Южн. (р.Бзыбь)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;23'&nbsp;40.36'' N<br />41&deg;&nbsp;&nbsp;&nbsp;9'&nbsp;15.51'' E</td></tr><tr><th>Описаний</th><td>9, в т.ч. 7 технических, 5 с фото</td></tr><tr><th>Номер</th><td>3387</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3387'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.154308333333 43.394544444444 0)"
"пер. Маистинский","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Маистинский</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3686</td></tr><tr><th>Характер склонов</th><td>ос-сн</td></tr><tr><th>Соединяет</th><td>р.Маистыхи (р.Аргун) - р.Уросхеви (р.Кхонисцкали, р.Андаки, р.Аргун)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;34'&nbsp;27.44'' N<br />45&deg;&nbsp;17'&nbsp;49.09'' E</td></tr><tr><th>Номер</th><td>2428</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2428'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.296968333333 42.57429 0)"
"пер. Мамисон Верхн.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мамисон Верхн.</font></h2></th></tr><tr><th>Другие названия</th><td>Верхний Мамисонский</td></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3300</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>лед. Чанчахи - лед. Мамисон, ГКХ</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;43'&nbsp;35.15'' N<br />43&deg;&nbsp;48'&nbsp;20.41'' E</td></tr><tr><th>Описаний</th><td>2 технических</td></tr><tr><th>Номер</th><td>3916</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3916'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.80567 42.72643 0)"
"пер. Маршала Еременко","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Маршала Еременко</font></h2></th></tr><tr><th>Другие названия</th><td>Уналский</td></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3236</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>р.Кутардон - р.Цазпут</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;46'&nbsp;41.89'' N<br />44&deg;&nbsp;&nbsp;&nbsp;9'&nbsp;52.03'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 3 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3957</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3957'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.1644519558 42.77830273169999 0)"
"пер. Мациачкорт","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мациачкорт</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3580</td></tr><tr><th>Характер склонов</th><td>лд-ос-тр</td></tr><tr><th>Соединяет</th><td>ледн.Тебулосский Южн., р.Квахидисцкали (р.Пирикительская Алазани, р.Андийское Койсу) - р.Тюалой (р.Кериго, р.Аргун)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;32'&nbsp;52.73'' N<br />45&deg;&nbsp;19'&nbsp;31.61'' E</td></tr><tr><th>Номер</th><td>2446</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2446'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.325448333333 42.547981666667 0)"
"пер. Медвежий","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Медвежий</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>2840</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>р.Аманауз (р.Псыш, р.Зеленчук Бол.) - р.Псыш Южн. (р.Бзыбь)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;23'&nbsp;55.59'' N<br />41&deg;&nbsp;&nbsp;&nbsp;7'&nbsp;&nbsp;&nbsp;5.94'' E</td></tr><tr><th>Описаний</th><td>8, в т.ч. 6 технических, 5 с фото</td></tr><tr><th>Номер</th><td>3386</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3386'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.118316666667 43.398775 0)"
"пер. Мзымта","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мзымта</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б*</td></tr><tr><th>Высота</th><td>2850</td></tr><tr><th>Характер склонов</th><td>сн-лд-ос</td></tr><tr><th>Соединяет</th><td>р.Безымянка (р.Мал.Лаба) - р.Мзымта</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;36'&nbsp;13.02'' N<br />40&deg;&nbsp;37'&nbsp;&nbsp;&nbsp;5.34'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 3 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3321</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3321'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.61815 43.6036166667 0)"
"пер. Мидаграбин","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мидаграбин</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3734</td></tr><tr><th>Характер склонов</th><td>ос-сн</td></tr><tr><th>Соединяет</th><td>лед. Дзамараш - лед. Мидаграбин</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;44'&nbsp;&nbsp;&nbsp;1.1'' N<br />44&deg;&nbsp;18'&nbsp;40.93'' E</td></tr><tr><th>Описаний</th><td>11, в т.ч. 11 технических, 7 с фото</td></tr><tr><th>Номер</th><td>3998</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3998'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.31137 42.73364 0)"
"пер. Миткурис","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Миткурис</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б*</td></tr><tr><th>Высота</th><td>3780</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>р.Ковгра (р.Асса) - р.Миткурисхорхи (р.Шатилисцкали, р.Аргун)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;40'&nbsp;46.03'' N<br />45&deg;&nbsp;&nbsp;&nbsp;3'&nbsp;&nbsp;&nbsp;7.87'' E</td></tr><tr><th>Номер</th><td>2376</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2376'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.052185 42.679453333333 0)"
"пер. МИЭТ","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. МИЭТ</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3280</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>р.Зопхитура - р.Домба</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;51'&nbsp;12.46'' N<br />43&deg;&nbsp;28'&nbsp;&nbsp;&nbsp;2.75'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 5 технических, 3 с фото</td></tr><tr><th>Номер</th><td>3801</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3801'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.46743 42.85346 0)"
"пер. Мкяра-Субаши","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мкяра-Субаши</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3650</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>долины рек Мкяра и Субаши</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;20'&nbsp;36'' N<br />42&deg;&nbsp;36'&nbsp;&nbsp;&nbsp;2.74'' E</td></tr><tr><th>Описаний</th><td>8 технических,  с фото</td></tr><tr><th>Номер</th><td>7131</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/7131'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.6007615931 43.3433346464 0)"
"пер. Молодой коммунист","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Молодой коммунист</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3499</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>Ледн. Суатиси, д.р. Суатисидон и Мнаисидон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;40'&nbsp;55'' N<br />44&deg;&nbsp;26'&nbsp;56'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 5 технических, 2 с фото</td></tr><tr><th>Номер</th><td>4000</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4000'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.448888888889 42.681944444444 0)"
"пер. Москворечье","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Москворечье</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б*</td></tr><tr><th>Высота</th><td>3550</td></tr><tr><th>Характер склонов</th><td>ск-ос-сн-лд</td></tr><tr><th>Соединяет</th><td>р.Блухопего (р.Аргун) - р.Кхонисцкали (р.Андаки, р.Аргун)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;36'&nbsp;24.91'' N<br />45&deg;&nbsp;16'&nbsp;19.58'' E</td></tr><tr><th>Номер</th><td>2437</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2437'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.27210500000001 42.606918333333 0)"
"пер. Московский Суворовец","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Московский Суворовец</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б*</td></tr><tr><th>Высота</th><td>2544</td></tr><tr><th>Характер склонов</th><td>сн</td></tr><tr><th>Соединяет</th><td>оз.2428, ПП р.Аджара Бол. (р.Дамхурц) - р.Аджара Бол. (р.Дамхурц)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;32'&nbsp;&nbsp;&nbsp;4.98'' N<br />40&deg;&nbsp;44'&nbsp;12'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>14786</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14786'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.736667 43.534717 0)"
"пер. Мраморный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мраморный</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б*</td></tr><tr><th>Высота</th><td>2800</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>р.Мраморная (р.Уруштен) - р.Чистая (р.Мал.Лаба)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;44'&nbsp;&nbsp;&nbsp;8.82'' N<br />40&deg;&nbsp;28'&nbsp;12.36'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>3334</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3334'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.4701 43.73578333330001 0)"
"пер. МТИЛП","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. МТИЛП</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б*</td></tr><tr><th>Высота</th><td>3300</td></tr><tr><th>Характер склонов</th><td>ск</td></tr><tr><th>Соединяет</th><td>р.Рынджи (р.Даут) - р.Уллу-Муруджу</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;18'&nbsp;46.11'' N<br />41&deg;&nbsp;50'&nbsp;39.44'' E</td></tr><tr><th>Описаний</th><td>7, в т.ч. 5 технических, 6 с фото</td></tr><tr><th>Номер</th><td>5402</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/5402'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.84428888888901 43.312808333333 0)"
"пер. Мукал","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мукал</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3687</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>р.Сылтрансу - р.Кубасанты</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;19'&nbsp;&nbsp;&nbsp;4.22'' N<br />42&deg;&nbsp;39'&nbsp;10.45'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 6 технических, 4 с фото</td></tr><tr><th>Номер</th><td>57</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/57'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.6529015983 43.31783971359999 0)"
"пер. Мукал-Мкяра","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мукал-Мкяра</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3740</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>лед.Мукал (р.Мукал, р.Кыртык) - лед.Мкяра (р.Мкяра)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;19'&nbsp;29.03'' N<br />42&deg;&nbsp;37'&nbsp;21.54'' E</td></tr><tr><th>Описаний</th><td>16, в т.ч. 15 технических, 14 с фото</td></tr><tr><th>Номер</th><td>3644</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3644'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.6226489364 43.3247315486 0)"
"пер. Мурсалы","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мурсалы</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б*</td></tr><tr><th>Высота</th><td>3555</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>сев.исток р.Джалпакол - р.Мурсалы</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;18'&nbsp;15.18'' N<br />42&deg;&nbsp;&nbsp;&nbsp;6'&nbsp;&nbsp;&nbsp;4.92'' E</td></tr><tr><th>Описаний</th><td>7, в т.ч. 4 технических, 5 с фото</td></tr><tr><th>Номер</th><td>3594</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3594'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.101367 43.304217 0)"
"пер. Муцо","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Муцо</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3280</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>р.Махкорули (р.Андаки, р.Аргун) - р.Блухопего (р.Аргун)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;37'&nbsp;28.2'' N<br />45&deg;&nbsp;14'&nbsp;50.24'' E</td></tr><tr><th>Номер</th><td>2435</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2435'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.24729000000001 42.6245 0)"
"пер. МЧС","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. МЧС</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3550</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;17'&nbsp;40.44'' N<br />42&deg;&nbsp;38'&nbsp;&nbsp;&nbsp;8.84'' E</td></tr><tr><th>Номер</th><td>7529</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/7529'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.6357894934 43.2945675709 0)"
"пер. Мыстыбаши","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мыстыбаши</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3200</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>оз.Каракёль, ур.Мыстыбаши, р.Маруха - р.Лунная (р.Аксаут)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;24'&nbsp;43.78'' N<br />41&deg;&nbsp;25'&nbsp;15.71'' E</td></tr><tr><th>Номер</th><td>14680</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14680'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.42103 43.41216 0)"
